rated,created_at,turns,victory_status,winner,start_time,increment_time,white_id,black_id,white_rating,black_rating,spread,opening_name,opening_ply,white_rank,black_rank,avg_rating,avg_rank
TRUE,1.50E+12,115,mate,white,10,0,bet,nimanimanima,1562,1479,83,Philidor Defense,5,Class C,Class C,1521,Class C
FALSE,1.49E+12,37,mate,white,10,0,flafel26,betti67,1587,1500,87,Russian Game,5,Class C,Class C,1544,Class C
FALSE,1.49E+12,100,mate,black,5,5,flafel26,daimos,1587,1500,87,Scandinavian Defense,4,Class C,Class C,1544,Class C
FALSE,1.49E+12,61,mate,white,10,0,flafel26,bilalshbair,1587,1500,87,Sicilian Defense,4,Class C,Class C,1544,Class C
FALSE,1.49E+12,3,resign,white,10,0,miraclemb,flafel26,1500,1587,-87,Indian Game,2,Class C,Class C,1544,Class C
FALSE,1.49E+12,117,mate,white,10,5,darayava,flafel26,1500,1587,-87,King's Indian Defense,8,Class C,Class C,1544,Class C
FALSE,1.49E+12,73,resign,white,20,0,radar_1652,flafel26,1500,1587,-87,Sicilian Defense,5,Class C,Class C,1544,Class C
TRUE,1.49E+12,71,draw,draw,5,5,flafel26,muratbarbarossa,1584,1500,84,French Defense,3,Class C,Class C,1542,Class C
FALSE,1.49E+12,97,outoftime,white,8,0,flafel26,zoma_80,1584,1500,84,Caro-Kann Defense,5,Class C,Class C,1542,Class C
FALSE,1.49E+12,42,mate,black,15,0,kobayfare,flafel26,1500,1584,-84,Indian Game,2,Class C,Class C,1542,Class C
TRUE,1.49E+12,73,mate,white,10,2,ower_game06,flafel26,1780,1589,191,Sicilian Defense,11,Class B,Class C,1685,Class B
FALSE,1.49E+12,44,mate,black,5,8,trog12,flafel26,1554,1589,-35,Four Knights Game,8,Class C,Class C,1572,Class C
FALSE,1.49E+12,16,resign,black,20,0,flafel26,lanas2007,1589,1500,89,Italian Game,10,Class C,Class C,1545,Class C
FALSE,1.49E+12,17,mate,white,10,0,flafel26,raslan20214,1589,1255,334,Philidor Defense,5,Class C,Class D,1422,Class C
FALSE,1.49E+12,40,mate,black,10,0,flafel26,vulcanforge,1589,1141,448,Scandinavian Defense,4,Class C,Novice,1365,Class D
FALSE,1.49E+12,57,mate,white,10,0,flafel26,yacineo,1589,1489,100,Italian Game,11,Class C,Class C,1539,Class C
FALSE,1.49E+12,15,resign,white,10,0,flafel26,malaqueto,1589,1337,252,Philidor Defense,5,Class C,Class D,1463,Class C
FALSE,1.49E+12,91,mate,white,10,0,flafel26,enitsap,1589,1500,89,Scandinavian Defense,4,Class C,Class C,1545,Class C
FALSE,1.49E+12,66,mate,black,10,0,flafel26,alefdz,1589,1348,241,Queen's Gambit Refused,6,Class C,Class D,1469,Class C
FALSE,1.49E+12,49,resign,white,10,0,lucamiko89,flafel26,1500,1589,-89,Indian Game,2,Class C,Class C,1545,Class C
FALSE,1.49E+12,53,resign,white,10,0,skki,flafel26,1500,1589,-89,Paleface Attack,3,Class C,Class C,1545,Class C
FALSE,1.49E+12,32,mate,black,10,0,popeo,flafel26,1372,1589,-217,Italian Game,9,Class D,Class C,1481,Class C
FALSE,1.49E+12,61,mate,white,15,6,flafel26,francislartey36,1589,1500,89,French Defense,5,Class C,Class C,1545,Class C
FALSE,1.49E+12,62,draw,draw,10,0,cmys,flafel26,1437,1589,-152,King's Indian Defense,5,Class C,Class C,1513,Class C
FALSE,1.49E+12,161,mate,white,7,3,flafel26,saeedzein,1589,1500,89,Center Game,3,Class C,Class C,1545,Class C
FALSE,1.49E+12,39,resign,white,30,15,flafel26,rajupsn,1589,1500,89,Queen's Gambit Declined,8,Class C,Class C,1545,Class C
FALSE,1.49E+12,52,resign,black,30,15,rajupsn,flafel26,1500,1589,-89,King's Pawn Game,3,Class C,Class C,1545,Class C
TRUE,1.49E+12,39,resign,white,5,6,flafel26,cauqui,1580,1519,61,Queen's Pawn Game,3,Class C,Class C,1550,Class C
TRUE,1.49E+12,43,resign,white,15,0,flafel26,loris04,1570,1251,319,Scandinavian Defense,4,Class C,Class D,1411,Class C
TRUE,1.49E+12,46,mate,black,15,0,loris04,flafel26,1288,1565,-277,Ware Opening,1,Class D,Class C,1427,Class C
TRUE,1.49E+12,15,mate,white,15,0,flafel26,loris04,1560,1349,211,Mikenas Defense,2,Class C,Class D,1455,Class C
TRUE,1.49E+12,62,mate,black,15,0,loris04,flafel26,1500,1554,-54,Ware Opening,1,Class C,Class C,1527,Class C
FALSE,1.49E+12,105,mate,white,10,0,tillmann,flafel26,1500,1554,-54,Ruy Lopez,6,Class C,Class C,1527,Class C
FALSE,1.49E+12,19,resign,white,10,0,flafel26,tillmann,1554,1500,54,Caro-Kann Defense,5,Class C,Class C,1527,Class C
FALSE,1.49E+12,68,resign,black,10,0,lgates07,flafel26,1399,1554,-155,Ruy Lopez,6,Class D,Class C,1477,Class C
FALSE,1.49E+12,38,mate,black,10,0,mavrikios,flafel26,1362,1554,-192,Italian Game,9,Class D,Class C,1458,Class C
FALSE,1.49E+12,31,mate,white,10,0,wolf_wick,flafel26,1145,1554,-409,Nimzowitsch Defense,5,Novice,Class C,1350,Class D
FALSE,1.49E+12,15,resign,white,10,0,flafel26,fabo84,1554,1347,207,Slav Defense,5,Class C,Class D,1451,Class C
FALSE,1.49E+12,41,resign,white,10,0,flafel26,kokihuhj,1554,1236,318,Queen's Gambit Declined,4,Class C,Class D,1395,Class D
TRUE,1.49E+12,61,resign,black,10,0,flafel26,grandaddypurp,1564,1577,-13,French Defense,6,Class C,Class C,1571,Class C
FALSE,1.49E+12,110,mate,black,10,0,luigiderose,flafel26,1364,1564,-200,Queen's Pawn Game,4,Class D,Class C,1464,Class C
FALSE,1.49E+12,53,resign,white,10,0,flafel26,andizzz,1564,1500,64,Caro-Kann Defense,3,Class C,Class C,1532,Class C
FALSE,1.49E+12,56,mate,black,10,0,andizzz,flafel26,1500,1564,-64,Bishop's Opening,3,Class C,Class C,1532,Class C
FALSE,1.49E+12,65,resign,white,10,0,flafel26,dannymoore,1564,1500,64,Sicilian Defense,3,Class C,Class C,1532,Class C
FALSE,1.49E+12,26,resign,white,10,0,kaushik0303,flafel26,1500,1564,-64,King's Pawn Game,3,Class C,Class C,1532,Class C
TRUE,1.50E+12,51,resign,white,10,0,yellow_dragon,deilsonlopes,1876,1921,-45,Benoni Defense,13,Class A,Class A,1899,Class A
TRUE,1.50E+12,103,resign,white,10,0,yellow_dragon,michal007,1865,1841,24,Queen's Gambit Refused,4,Class A,Class A,1853,Class A
TRUE,1.50E+12,48,mate,black,10,0,gazebo,yellow_dragon,1536,1862,-326,Caro-Kann Defense,7,Class C,Class A,1699,Class B
TRUE,1.50E+12,96,resign,black,10,0,yellow_dragon,bobby-mitovsky,1878,1724,154,Slav Defense,7,Class A,Class B,1801,Class A
TRUE,1.50E+12,120,mate,black,10,0,michal007,yellow_dragon,1844,1868,-24,English Opening,3,Class A,Class A,1856,Class A
TRUE,1.50E+12,96,outoftime,black,10,0,madeinukraine,yellow_dragon,1732,1855,-123,Van't Kruijs Opening,1,Class B,Class A,1794,Class B
TRUE,1.50E+12,64,resign,black,10,0,yellow_dragon,verikt,1867,1878,-11,English Defense,4,Class A,Class A,1873,Class A
TRUE,1.50E+12,66,resign,black,10,0,mezz75,yellow_dragon,1730,1859,-129,Caro-Kann Defense,5,Class B,Class A,1795,Class B
TRUE,1.50E+12,80,resign,black,10,0,natula,yellow_dragon,1948,1844,104,Indian Game,4,Class A,Class A,1896,Class A
TRUE,1.50E+12,41,resign,white,10,0,thom2017,yellow_dragon,1918,1858,60,King's Indian Defense,11,Class A,Class A,1888,Class A
TRUE,1.50E+12,57,mate,white,10,0,yellow_dragon,inerrant,1844,1907,-63,King's Indian Defense,9,Class A,Class A,1876,Class A
TRUE,1.50E+12,109,draw,draw,10,0,fapmonkey,yellow_dragon,1905,1842,63,Caro-Kann Defense,5,Class A,Class A,1874,Class A
TRUE,1.50E+12,36,resign,white,10,0,yellow_dragon,bennib,1834,1732,102,Queen's Gambit Declined,8,Class A,Class B,1783,Class B
TRUE,1.50E+12,79,resign,white,10,0,yellow_dragon,silentmove,1823,1770,53,King's Indian Defense,14,Class A,Class B,1797,Class B
TRUE,1.50E+12,79,resign,white,10,0,antitheist01,yellow_dragon,1813,1835,-22,King's Indian Defense,7,Class A,Class A,1824,Class A
TRUE,1.50E+12,58,resign,black,10,0,yellow_dragon,gianni47,1856,1509,347,Queen's Gambit Declined,7,Class A,Class C,1683,Class B
TRUE,1.50E+12,65,mate,white,10,0,andrew117,yellow_dragon,1453,1878,-425,Caro-Kann Defense,5,Class C,Class A,1666,Class B
TRUE,1.50E+12,48,resign,black,10,0,yellow_dragon,moreno13,1888,1957,-69,King's Indian Defense,9,Class A,Class A,1923,Class A
TRUE,1.50E+12,75,mate,white,10,0,yellow_dragon,omid163,1878,1816,62,Modern Defense,6,Class A,Class A,1847,Class A
TRUE,1.50E+12,41,mate,white,10,0,nik_ulaa,yellow_dragon,1804,1893,-89,Caro-Kann Defense,7,Class A,Class A,1849,Class A
TRUE,1.50E+12,69,mate,white,10,0,yellow_dragon,caucasian11,1881,1873,8,King's Indian Defense,10,Class A,Class A,1877,Class A
TRUE,1.50E+12,82,resign,black,10,0,atakule,yellow_dragon,1705,1874,-169,Caro-Kann Defense,2,Class B,Class A,1790,Class B
TRUE,1.50E+12,33,resign,white,10,0,rudra007,yellow_dragon,1469,1896,-427,Caro-Kann Defense,3,Class C,Class A,1683,Class B
TRUE,1.50E+12,74,resign,black,10,0,yellow_dragon,gulskog,1910,1863,47,King's Indian Defense,9,Class A,Class A,1887,Class A
TRUE,1.50E+12,74,mate,black,10,0,myel,yellow_dragon,1493,1908,-415,Pirc Defense,8,Class C,Class A,1701,Class B
TRUE,1.50E+12,88,resign,black,10,0,yellow_dragon,gambeet21,1931,1384,547,Queen's Gambit Refused,7,Class A,Class D,1658,Class B
TRUE,1.50E+12,40,resign,black,10,0,yellow_dragon,lapircsspacca,1941,1985,-44,Gruenfeld Defense,8,Class A,Class A,1963,Class A
TRUE,1.50E+12,112,resign,black,10,0,gary_blackwood,yellow_dragon,1998,1927,71,Caro-Kann Defense,8,Class A,Class A,1963,Class A
TRUE,1.50E+12,81,resign,white,10,0,yellow_dragon,e4e4e41366,1923,1625,298,Slav Defense,5,Class A,Class B,1774,Class B
TRUE,1.50E+12,51,resign,white,10,0,johnnymachine88,yellow_dragon,2003,1932,71,Caro-Kann Defense,3,Expert,Class A,1968,Class A
TRUE,1.50E+12,37,resign,white,10,0,yellow_dragon,srajmane35,1930,1552,378,Dutch Defense,2,Class A,Class C,1741,Class B
TRUE,1.50E+12,39,resign,black,10,0,secretum,yellow_dragon,1914,1918,-4,Caro-Kann Defense,5,Class A,Class A,1916,Class A
TRUE,1.50E+12,79,resign,white,10,0,blaz58,yellow_dragon,1807,1934,-127,Caro-Kann Defense,2,Class A,Class A,1871,Class A
TRUE,1.50E+12,80,resign,black,10,0,yellow_dragon,aleksandrsedleckij,1947,1909,38,King's Indian Defense,13,Class A,Class A,1928,Class A
TRUE,1.50E+12,95,mate,white,10,0,yellow_dragon,caligarigsf,1945,1534,411,Modern Defense,2,Class A,Class C,1740,Class B
TRUE,1.50E+12,64,mate,black,10,0,babadzhanov____94,yellow_dragon,1691,1940,-249,Indian Game,2,Class B,Class A,1816,Class A
TRUE,1.50E+12,47,resign,black,10,0,mvl9000,yellow_dragon,1759,1934,-175,Sicilian Defense,13,Class B,Class A,1847,Class A
TRUE,1.50E+12,54,resign,black,10,0,yellow_dragon,blitzerking,1947,1914,33,Queen's Indian Defense,10,Class A,Class A,1931,Class A
TRUE,1.50E+12,45,resign,white,10,0,pepito2206,yellow_dragon,1953,1959,-6,Indian Game,5,Class A,Class A,1956,Class A
TRUE,1.50E+12,58,mate,black,10,0,aljopeljhan,yellow_dragon,1820,1951,-131,King's Indian Defense,6,Class A,Class A,1886,Class A
TRUE,1.50E+12,39,resign,white,10,0,yellow_dragon,say1166,1943,1815,128,Polish Defense,2,Class A,Class A,1879,Class A
TRUE,1.50E+12,48,resign,white,10,0,m2018,yellow_dragon,1890,1957,-67,Caro-Kann Defense,8,Class A,Class A,1924,Class A
TRUE,1.50E+12,63,mate,white,10,0,yellow_dragon,kemaluslu,1954,1613,341,Queen's Gambit Accepted,5,Class A,Class B,1784,Class B
TRUE,1.50E+12,63,resign,white,10,0,yellow_dragon,taowerker,1947,1784,163,Modern Defense,2,Class A,Class B,1866,Class A
TRUE,1.50E+12,59,resign,white,10,0,yellow_dragon,magrabi,1946,1469,477,Horwitz Defense,2,Class A,Class C,1708,Class B
TRUE,1.50E+12,122,draw,draw,10,0,yudi-aja,yellow_dragon,2019,1943,76,Caro-Kann Defense,2,Expert,Class A,1981,Class A
TRUE,1.50E+12,28,resign,black,10,0,yellow_dragon,pichufrenzy,1949,2156,-207,King's Indian Defense,10,Class A,Expert,2053,Expert
TRUE,1.49E+12,137,mate,white,10,0,shadowdatsas,unkanivali,1502,1517,-15,Queen's Gambit Declined,7,Class C,Class C,1510,Class C
TRUE,1.49E+12,35,resign,white,10,0,txemanski,shadowdatsas,1720,1507,213,Sicilian Defense,4,Class B,Class C,1614,Class B
TRUE,1.49E+12,34,resign,white,10,0,bobasper,shadowdatsas,1504,1519,-15,Sicilian Defense,3,Class C,Class C,1512,Class C
TRUE,1.49E+12,74,resign,black,10,0,xkqc7nt7,shadowdatsas,1536,1507,29,Queen's Pawn Game,4,Class C,Class C,1522,Class C
TRUE,1.49E+12,46,resign,black,10,5,shadowdatsas,vanraj01,1509,1913,-404,Indian Game,4,Class C,Class A,1711,Class B
TRUE,1.49E+12,69,outoftime,white,10,5,shadowdatsas,codagirl,1495,1577,-82,Sicilian Defense,3,Class C,Class C,1536,Class C
TRUE,1.49E+12,91,resign,white,10,5,fchess7,shadowdatsas,1366,1511,-145,Queen's Pawn Game,3,Class D,Class C,1439,Class C
TRUE,1.49E+12,49,mate,white,10,5,shadowdatsas,io67,1505,1319,186,Slav Defense,7,Class C,Class D,1412,Class C
TRUE,1.49E+12,40,resign,white,10,5,bawer234,shadowdatsas,1952,1506,446,Sicilian Defense,4,Class A,Class C,1729,Class B
TRUE,1.49E+12,18,resign,black,10,5,shadowdatsas,bawer234,1508,1951,-443,Sicilian Defense,3,Class C,Class A,1730,Class B
TRUE,1.49E+12,25,resign,white,10,5,thales24,shadowdatsas,1572,1517,55,Sicilian Defense,5,Class C,Class C,1545,Class C
TRUE,1.49E+12,84,resign,black,10,5,shadowdatsas,chciewoj,1527,1554,-27,King's Gambit,3,Class C,Class C,1541,Class C
TRUE,1.49E+12,54,resign,black,10,5,oev,shadowdatsas,1632,1513,119,Sicilian Defense,7,Class B,Class C,1573,Class C
TRUE,1.49E+12,32,resign,black,10,5,shadowdatsas,bigbarbos,1517,1762,-245,Sicilian Defense,3,Class C,Class B,1640,Class B
TRUE,1.49E+12,127,mate,white,10,5,shadowdatsas,spyghetti,1507,1482,25,King's Gambit Accepted,6,Class C,Class C,1495,Class C
TRUE,1.49E+12,65,resign,white,10,5,fingersfreddy,shadowdatsas,1382,1522,-140,Sicilian Defense,3,Class D,Class C,1452,Class C
FALSE,1.49E+12,31,resign,white,10,5,shadowdatsas,imad13,1522,1542,-20,King's Gambit,5,Class C,Class C,1532,Class C
TRUE,1.49E+12,39,resign,white,10,0,amitbera,shadowdatsas,1453,1536,-83,Sicilian Defense,3,Class C,Class C,1495,Class C
TRUE,1.49E+12,15,resign,white,10,0,shadowdatsas,obankole,1531,1291,240,King's Gambit Accepted,6,Class C,Class D,1411,Class C
TRUE,1.49E+12,31,resign,white,10,0,cevat,shadowdatsas,1516,1543,-27,Sicilian Defense,4,Class C,Class C,1530,Class C
FALSE,1.49E+12,55,mate,white,10,5,shadowdatsas,hallcat,1543,1267,276,Nimzowitsch Defense,2,Class C,Class D,1405,Class C
FALSE,1.49E+12,39,mate,white,5,8,shadowdatsas,joaopn,1543,1500,43,King's Gambit Declined,4,Class C,Class C,1522,Class C
TRUE,1.49E+12,63,mate,white,10,5,skipp,shadowdatsas,1404,1558,-154,Bird Opening,2,Class C,Class C,1481,Class C
TRUE,1.49E+12,68,resign,black,10,5,shadowdatsas,murderink,1568,1614,-46,King's Gambit,3,Class C,Class B,1591,Class C
TRUE,1.49E+12,27,resign,white,10,5,apoline,shadowdatsas,1795,1573,222,Blackmar-Diemer Gambit,9,Class B,Class C,1684,Class B
TRUE,1.49E+12,79,resign,white,10,5,shadowdatsas,josimarspa,1567,1389,178,Rat Defense,3,Class C,Class D,1478,Class C
TRUE,1.49E+12,65,outoftime,white,10,0,mabe48b,shadowdatsas,1624,1576,48,Sicilian Defense,4,Class B,Class C,1600,Class B
TRUE,1.49E+12,76,resign,black,15,15,alexkel,shadowdatsas,1557,1566,-9,Sicilian Defense,4,Class C,Class C,1562,Class C
TRUE,1.49E+12,20,resign,white,15,15,shadowdatsas,flackvillalba,1559,1500,59,King's Gambit,3,Class C,Class C,1530,Class C
TRUE,1.49E+12,41,resign,white,15,15,aljabo,shadowdatsas,1532,1571,-39,Sicilian Defense,9,Class C,Class C,1552,Class C
TRUE,1.49E+12,50,resign,black,10,0,shadowdatsas,toni915,1582,1586,-4,Bird Opening,3,Class C,Class C,1584,Class C
TRUE,1.49E+12,101,outoftime,white,10,0,toni915,shadowdatsas,1575,1593,-18,Sicilian Defense,4,Class C,Class C,1584,Class C
TRUE,1.49E+12,22,resign,black,10,0,shadowdatsas,lakshmandevi,1607,1519,88,French Defense,7,Class B,Class C,1563,Class C
TRUE,1.49E+12,161,mate,white,10,0,shadowdatsas,twinkletoes1945,1596,1589,7,King's Gambit Accepted,6,Class C,Class C,1593,Class C
TRUE,1.49E+12,136,mate,black,10,0,rainmen,shadowdatsas,1701,1582,119,Sicilian Defense,3,Class B,Class C,1642,Class B
TRUE,1.49E+12,80,resign,black,10,0,shadowdatsas,gagarin-2,1590,1651,-61,Ruy Lopez,8,Class C,Class B,1621,Class B
TRUE,1.49E+12,56,resign,black,15,15,antonio_89,shadowdatsas,1506,1582,-76,Sicilian Defense,4,Class C,Class C,1544,Class C
TRUE,1.49E+12,106,mate,black,10,0,brunomig,shadowdatsas,1653,1568,85,Sicilian Defense,3,Class B,Class C,1611,Class B
TRUE,1.49E+12,5,resign,white,5,10,shadowslord,talhakilinc,1315,1198,117,Queen's Pawn Game,4,Class D,Novice,1257,Class D
TRUE,1.49E+12,14,outoftime,black,15,15,cseszo,shadowslord,1227,1276,-49,Polish Opening,2,Class D,Class D,1252,Class D
TRUE,1.49E+12,68,mate,black,15,15,shadowslord,bulldog63,1334,1284,50,Sicilian Defense,3,Class D,Class D,1309,Class D
TRUE,1.49E+12,71,mate,white,15,15,shadowslord,chakuli,1297,1335,-38,Goldsmith Defense,2,Class D,Class D,1316,Class D
TRUE,1.50E+12,58,resign,black,10,0,hatterix,leifah,1503,1495,8,Queen's Gambit Accepted,7,Class C,Class C,1499,Class C
FALSE,1.50E+12,80,draw,draw,10,0,thecoolchiller,hatterix,1149,1503,-354,Ruy Lopez,8,Novice,Class C,1326,Class D
FALSE,1.50E+12,106,resign,black,10,5,thecoolchiller,hatterix,1149,1503,-354,Giuoco Piano,6,Novice,Class C,1326,Class D
TRUE,1.50E+12,57,mate,white,10,0,hatterix,bembeng87,1493,1473,20,French Defense,3,Class C,Class C,1483,Class C
TRUE,1.50E+12,33,resign,white,10,0,bembeng87,hatterix,1461,1505,-44,Italian Game,7,Class C,Class C,1483,Class C
FALSE,1.50E+12,39,resign,white,30,0,majakasta,hatterix,1423,1505,-82,King's Pawn Game,5,Class C,Class C,1464,Class C
TRUE,1.49E+12,92,mate,black,15,15,rusup,icewolf4,1251,1331,-80,Center Game,6,Class D,Class D,1291,Class D
TRUE,1.49E+12,21,resign,white,15,15,icewolf4,rusup,1309,1269,40,Nimzowitsch Defense,6,Class D,Class D,1289,Class D
TRUE,1.49E+12,55,mate,white,15,15,icewolf4,leo_morales_12,1290,1186,104,Gunderam Defense,4,Class D,Novice,1238,Class D
TRUE,1.49E+12,18,resign,white,25,12,farooqkhezri123,icewolf4,1459,1307,152,Bishop's Opening,4,Class C,Class D,1383,Class D
TRUE,1.49E+12,40,resign,black,15,15,icewolf4,mysticp,1335,1360,-25,Ruy Lopez,7,Class D,Class D,1348,Class D
TRUE,1.49E+12,43,resign,black,15,15,aarush_shukla,icewolf4,1286,1304,-18,Four Knights Game,7,Class D,Class D,1295,Class D
TRUE,1.49E+12,14,outoftime,black,10,0,robertla,icewolf4,1284,1301,-17,Italian Game,5,Class D,Class D,1293,Class D
TRUE,1.49E+12,30,resign,black,10,5,icewolf4,noura2009,1368,1184,184,Ponziani Opening,5,Class D,Novice,1276,Class D
TRUE,1.49E+12,54,outoftime,black,10,0,icewolf4,bambargera,1415,1438,-23,King's Pawn Game,4,Class C,Class C,1427,Class C
TRUE,1.49E+12,63,outoftime,white,10,0,jazzphunk,icewolf4,1486,1470,16,Scotch Game,7,Class C,Class C,1478,Class C
TRUE,1.49E+12,44,resign,black,10,0,icewolf4,director1988,1536,1549,-13,Ponziani Opening,5,Class C,Class C,1543,Class C
TRUE,1.49E+12,56,resign,black,10,0,sspreadd,icewolf4,1418,1461,-43,Queen's Pawn Game,3,Class C,Class C,1440,Class C
TRUE,1.49E+12,86,resign,black,10,0,icewolf4,chessatnight,1512,1726,-214,St. George Defense,4,Class C,Class B,1619,Class B
TRUE,1.49E+12,27,mate,white,10,0,jdunca18,icewolf4,1765,1590,175,Queen's Gambit Refused,6,Class B,Class C,1678,Class B
TRUE,1.49E+12,50,mate,black,10,0,d-daniljev,icewolf4,1271,1500,-229,King's Pawn Game,4,Class D,Class C,1386,Class D
TRUE,1.49E+12,38,resign,black,15,0,gege4076,anz17,1063,1186,-123,French Defense,3,Novice,Novice,1125,Novice
TRUE,1.49E+12,34,resign,black,20,7,anz17,as1204gj,1500,1265,235,Van't Kruijs Opening,1,Class C,Class D,1383,Class D
TRUE,1.50E+12,55,resign,white,10,0,v1chess,raygeo,1495,1460,35,Sicilian Defense,3,Class C,Class C,1478,Class C
TRUE,1.50E+12,71,resign,white,10,0,frynoodles,v1chess,1461,1508,-47,King's Indian Defense,5,Class C,Class C,1485,Class C
TRUE,1.50E+12,109,resign,black,10,0,v1chess,georg01,1525,1494,31,Scotch Game,5,Class C,Class C,1510,Class C
TRUE,1.50E+12,84,resign,black,10,0,v1chess,acsinteco,1530,1561,-31,French Defense,3,Class C,Class C,1546,Class C
TRUE,1.50E+12,76,resign,black,10,0,legendaryfatguy,v1chess,1575,1516,59,King's Indian Defense,10,Class C,Class C,1546,Class C
TRUE,1.50E+12,65,mate,white,10,0,v1chess,daughterofdog,1514,1108,406,Scotch Game,5,Class C,Novice,1311,Class D
TRUE,1.50E+12,27,resign,white,10,0,danielsmith,v1chess,1602,1523,79,Torre Attack,5,Class B,Class C,1563,Class C
TRUE,1.50E+12,13,resign,black,10,0,v1chess,rodny21,1538,1452,86,Scotch Game,5,Class C,Class C,1495,Class C
TRUE,1.50E+12,66,mate,black,10,0,v1chess,raysendeleo,1541,1900,-359,Scotch Game,7,Class C,Class A,1721,Class B
TRUE,1.50E+12,79,resign,white,10,0,valladorn,v1chess,1708,1548,160,Pirc Defense,2,Class B,Class C,1628,Class B
TRUE,1.50E+12,76,mate,black,10,0,fernalam28,v1chess,1270,1544,-274,Lion Defense,5,Class D,Class C,1407,Class C
TRUE,1.50E+12,82,mate,black,3,8,srinikhil963,juqlan,1762,1834,-72,Sicilian Defense,4,Class B,Class A,1798,Class B
TRUE,1.50E+12,65,resign,white,20,0,srinikhil963,enielson,1740,1729,11,Torre Attack,5,Class B,Class B,1735,Class B
TRUE,1.48E+12,62,mate,black,5,6,srinikhil963,jealousfrog3885,1758,1851,-93,Sicilian Defense,4,Class B,Class A,1805,Class A
TRUE,1.48E+12,58,outoftime,black,10,0,samad_110,srinikhil963,1916,1749,167,Sicilian Defense,3,Class A,Class B,1833,Class A
TRUE,1.48E+12,49,mate,white,10,0,srinikhil963,agarchess16,1730,1592,138,English Opening,6,Class B,Class C,1661,Class B
TRUE,1.48E+12,43,mate,white,10,0,srinikhil963,adri_taubate_brasil,1713,1527,186,Zukertort Opening,2,Class B,Class C,1620,Class B
TRUE,1.48E+12,44,outoftime,black,10,0,mursi_99,srinikhil963,1987,1653,334,Indian Game,3,Class A,Class B,1820,Class A
TRUE,1.48E+12,91,outoftime,white,10,0,wowei,srinikhil963,2039,1660,379,Queen's Gambit Declined,13,Expert,Class B,1850,Class A
TRUE,1.48E+12,57,mate,white,10,0,srinikhil963,samyipro,1598,1891,-293,Scandinavian Defense,4,Class C,Class A,1745,Class B
TRUE,1.48E+12,127,mate,white,10,0,srinikhil963,carabistouille11,1506,2117,-611,Pirc Defense,6,Class C,Expert,1812,Class A
TRUE,1.48E+12,70,mate,black,10,0,invinciblegooner,srinikhil963,1783,1432,351,Italian Game,10,Class B,Class C,1608,Class B
TRUE,1.48E+12,47,mate,white,10,0,srinikhil963,estrellabrilla,1361,1629,-268,Italian Game,6,Class D,Class B,1495,Class C
FALSE,1.50E+12,59,mate,white,10,3,stethoscopes,delonyem,1682,1417,265,Queen's Pawn Game,3,Class B,Class C,1550,Class C
FALSE,1.50E+12,19,resign,black,10,3,sv_sova,stethoscopes,1389,1682,-293,Caro-Kann Defense,5,Class D,Class B,1536,Class C
FALSE,1.50E+12,45,mate,white,10,0,stethoscopes,admx,1682,1500,182,Queen's Pawn Game,3,Class B,Class C,1591,Class C
FALSE,1.50E+12,42,mate,black,10,0,admx,stethoscopes,1500,1682,-182,Torre Attack,3,Class C,Class B,1591,Class C
FALSE,1.50E+12,19,resign,white,10,0,stethoscopes,sir_reza,1682,1500,182,Queen's Pawn Game,3,Class B,Class C,1591,Class C
TRUE,1.49E+12,60,mate,black,10,0,joebertsche,dragonstar1738,1130,1383,-253,King's Gambit Accepted,6,Novice,Class D,1257,Class D
FALSE,1.49E+12,50,resign,black,17,5,makegus1,dragonstar1738,1136,1383,-247,Mieses Opening,1,Novice,Class D,1260,Class D
FALSE,1.49E+12,37,resign,white,17,5,dragonstar1738,makegus1,1383,1136,247,Giuoco Piano,6,Class D,Novice,1260,Class D
TRUE,1.49E+12,76,resign,black,10,10,halma,dragonstar1738,984,1378,-394,Blackmar-Diemer Gambit,5,Novice,Class D,1181,Novice
FALSE,1.49E+12,46,mate,black,10,5,dragonstar1738,purg4tory,1378,1377,1,Elephant Gambit,4,Class D,Class D,1378,Class D
TRUE,1.49E+12,11,resign,white,13,10,dragonstar1738,shadesofdrugs,1372,1003,369,Sicilian Defense,4,Class D,Novice,1188,Novice
TRUE,1.49E+12,77,mate,white,10,0,dragonstar1738,violeiro,1364,1065,299,French Defense,3,Class D,Novice,1215,Class D
TRUE,1.49E+12,20,resign,black,15,0,axmn312,dragonstar1738,1196,1348,-152,Queen's Gambit Accepted,5,Novice,Class D,1272,Class D
TRUE,1.49E+12,37,resign,white,10,0,dragonstar1738,turbolover,1336,1088,248,French Defense,3,Class D,Novice,1212,Class D
TRUE,1.49E+12,89,resign,white,15,0,dragonstar1738,luckygentleman,1310,1273,37,Russian Game,5,Class D,Class D,1292,Class D
TRUE,1.49E+12,17,draw,draw,5,5,killertip,dragonstar1738,1382,1304,78,Bishop's Opening,3,Class D,Class D,1343,Class D
TRUE,1.49E+12,30,resign,white,15,0,dragonstar1738,joaovitor777,1285,1116,169,Sicilian Defense,4,Class D,Novice,1201,Class D
TRUE,1.49E+12,77,resign,white,5,10,elbahari,dragonstar1738,1271,1328,-57,Four Knights Game,8,Class D,Class D,1300,Class D
TRUE,1.50E+12,124,mate,black,10,0,smartsky,wiktor_dudkiewicz,1930,1897,33,Pirc Defense,10,Class A,Class A,1914,Class A
